"operational_day","estimated_avoidable_deaths","SWASFT_(SWASFT) Number of HCP Incidents","SevernSide_(Severnside) Calls Answered","BRI_Number of Admissions","NBT_Number of Admissions","WGH_Number of Admissions","Sirona - Bristol_DtA P1 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit, and in any setting (acute and non-acute)","Sirona - NS_DtA P1 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit, and in any setting (acute and non-acute)","Sirona - SG_DtA P1 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit, and in any setting (acute and non-acute)","Sirona - NS_DtA P2 TOTAL BOOKED AND UN-BOOKED Waiting for capacity, medically fit and ready to leave ACUTE","Sirona - SG_DtA P2 TOTAL BOOKED AND UN-BOOKED Waiting for capacity, medically fit and ready to leave ACUTE","Sirona - Bristol_DtA P3 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit and in any setting (acute and transitional bed)","Sirona - NS_DtA P3 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit and in any setting (acute and transitional bed)","Sirona - SG_DtA P3 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit and in any setting (acute and transitional bed)","BRI_G&A Bed occupancy","NBT_G&A Bed occupancy","WGH_G&A Bed occupancy","North Bristol NHS Trust_Ambulance Queue","Bristol Royal Infirmary_Cohorting & Reverse Queue","North Bristol NHS Trust_Cohorting & Reverse Queue","Bristol Royal Hospital for Children_Total Breaches Since Midnight","Bristol Royal Infirmary_Total Breaches Since Midnight","North Bristol NHS Trust_Total Breaches Since Midnight","Weston_Total Breaches Since Midnight","Bristol Royal Infirmary_Ambulance Queue","Weston_Cohorting & Reverse Queue","Bristol Royal Hospital for Children_Ambulance Handovers 60mins (Since Midnight)","Bristol Royal Infirmary_Ambulance Handovers 60mins (Since Midnight)","Weston_Ambulance Handovers 60mins (Since Midnight)","Bristol Royal Hospital for Children_Handover to Clear 60mins (Since Midnight)","Bristol Royal Infirmary_Handover to Clear 60mins (Since Midnight)","Weston_Handover to Clear 60mins (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_OPEL","North Bristol NHS Trust_Ambulance Handovers 60mins (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 1 - BNSSG Mean Response (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 2 - BNSSG Mean Response (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 3 - BNSSG Mean Response (Since Midnight)","North Bristol NHS Trust_Handover to Clear 60mins (Since Midnight)","BNSSG Adult Health Community Services_OPEL","Bristol Royal Infirmary_OPEL","North Bristol NHS Trust_OPEL","SevernSide Integrated Urgent Care System_OPEL","Weston_OPEL","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 4 - BNSSG Mean Response (Since Midnight)","SevernSide Integrated Urgent Care System_Number of Cases on IUC CAS Queue","Sirona - Total_NBT NCtR >= 65 years old","Sirona - Total_NBT NCtR Beddays","Sirona - Total_NBT NCtR Patients","Sirona - Total_NBT P1 NCtR Patients","Sirona - Total_NBT P2 NCtR Patients","Sirona - Total_NBT P3 NCtR Patients","Bristol Royal Infirmary_% of patients spending >12 hours in ED","Weston_% of patients spending >12 hours in ED","Bristol Royal Infirmary_Aggregated NHSE OPEL Score","Weston_Aggregated NHSE OPEL Score","Bristol Royal Infirmary_Automated OPEL","Weston_Automated OPEL","Bristol Royal Infirmary_Majors and resuscitation occupancy (adult)","Weston_Majors and resuscitation occupancy (adult)","ICU_admissions"
2023-11-23,0.549828165763762,51,731,222,219,64,42,18,6,18,17,20,11,15,709,900,276,0.791666666666667,6.78125,2.27083333333333,7.66666666666667,30.2465753424658,25.3229166666667,12.8085106382979,1.16666666666667,2.9375,0,9.08333333333333,0.5625,0,0.270833333333333,0,3,1.96875,470.421052631579,1922.32978723404,6675.30864197531,0.90625,3,4,3,4,3,3197,19,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-11-24,0.485158161260437,63,698,205,185,71,41,21,7,21,20,20,10,16,674,870,276,1.53125,6.83333333333333,2.94791666666667,18.4655172413793,38.2702702702703,31.2291666666667,17.8888888888889,0.989583333333333,2.78125,0,11.6666666666667,0.479166666666667,0,0.708333333333334,0,3,2.08333333333333,512.135416666667,1592.11458333333,4503.11458333333,0.78125,3,3,3,3,3,6254.58426966292,15,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-11-25,0.367529613007226,30,963,123,107,37,45,18,17,18,18,20,12,13,654,902,275,1.42105263157895,5.28125,3.67368421052632,7.25352112676056,29.8378378378378,41.8631578947369,15.6666666666667,2.32291666666667,3.04347826086956,0,6.71875,0.645833333333334,0,0.291666666666667,0,3,2.90625,451.610526315789,1142.98947368421,3123.82795698925,0.489583333333334,2.5,3,3,2.66666666666667,3,11064,66.5,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-11-26,0.720856159657657,21,1059,136,112,38,51,21,12,19,20,18,9,13,667,880,276,0.88421052631579,4.17708333333333,2.90526315789474,13.3239436619718,31.8101265822785,33.7894736842105,8.6060606060606,0.302083333333333,6,0.260416666666667,6.375,0.645833333333333,0.322916666666667,0.979166666666667,0,3,4.3125,492.336842105263,1318.63541666667,2739.78723404255,0.0104166666666667,2,3,3,2.33333333333333,3,6099,167,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-11-27,1.18846590285045,80,761,221,195,67,50,14,2,19,20,17,9,13,687,906,276,3.53125,4.52127659574468,4.8125,11.2428571428571,39.2368421052632,29.15625,13.4651162790698,1.32291666666667,3.56944444444445,0,9.89583333333333,1.01041666666667,0,0,0,3,7.41666666666667,512.8,1716.15789473684,4012.72941176471,0.854166666666667,2,3,3,2,4,1134,205,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-11-28,1.01834879236524,67,730,230,201,70,46,8,7,17,18,17,10,14,693,911,280,3.22916666666667,5.90625,4.77083333333333,18.609375,20.75,56.5104166666667,5.62068965517241,1.42708333333333,6.03125,0,6.05208333333333,0.895833333333333,0,0.666666666666667,0,3,6.34375,505.821052631579,2195.26315789474,4512.13978494624,0.489583333333334,3,4,3.5,4,4,5158.95,35,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-11-29,0.564544570168115,53,791,219,214,64,44,15,11,21,14,18,9,16,701,905,271,3.78125,4.60674157303371,4.40625,27.1470588235294,28.0277777777778,36.59375,11.3404255319149,1.9375,4.92105263157895,0,11.9583333333333,0.03125,0,0.979166666666667,0,3,10.125,522.637362637363,2350.51111111111,5033.35555555555,1.79166666666667,3,3,4,3.33333333333333,2,5181.02083333333,34,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-11-30,0.716489001833481,40,633,214,224,61,41,20,11,21,16,21,10,16,697,925,272,1.63541666666667,4.36458333333333,4.59375,12.1184210526316,24,33.9375,12.9210526315789,0.0208333333333333,4.97915434654051,0,1.20833333333333,0.78125,0,0,0.375,3,11.5,438.287356321839,1636.47826086957,4346.1724137931,1.63541666666667,3,3,4,2.66666666666667,2,5388,27,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-01,0.469938983525973,50,622,217,203,52,40,21,12,24,16,23,10,15,682,898,272,0.65625,4.1875,2.63541666666667,15.6438356164384,26.5316455696203,28.90625,9.7948717948718,0.916666666666667,5.03725606150207,0,4.63541666666667,0.677083333333333,0,0,0,3,4.25,440.118279569892,1381.02127659574,2476.73913043478,1.22916666666667,3,2,3,2,2,3841.48,32,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-02,0.493582761228487,22,975,152,105,50,46,16,18,17,20,25,16,14,665,880,271,1.02083333333333,4,4.03125,13.6764705882353,27.75,30.59375,14.4857142857143,0,5.09535777646363,0,5.4375,0.885416666666667,0.40625,0,0,3,0.5625,480.458823529412,1479.64893617021,2730.41052631579,0.927083333333333,2.66666666666667,2,3,4,2,2294.96,62.5,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-03,0.371246270787137,21,942,145,92,36,45,12,19,23,18,24,7,14,680,879,271,0.927083333333333,2.40277777777778,2.72916666666667,12.6875,31.0384615384615,26.3229166666667,7.47368421052632,0.395833333333333,5.15345949142519,0,3.375,0,0,0,0.0416666666666667,3,0.104166666666667,501.336842105263,2342.79569892473,5965.96296296296,0.489583333333334,2.33333333333333,3,3,4,2,2583.04761904762,215,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-04,0.748319847265442,65,678,233,232,79,46,11,9,23,14,23,7,14,718,901,273,4.1875,4.56666666666667,4.61458333333333,13.765625,43.015625,32.6875,16.0714285714286,2.14583333333333,5.21156120638675,0,8.64583333333333,1.08333333333333,0,0.1875,0,3,5.125,612.538461538462,2439.37634408602,6567.68965517241,0.34375,2,3,4,3,2,2755.39325842697,128,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-05,1.66477800543529,61,710,232,258,79,44,15,9,19,13,22,8,19,705,923,280,4.96842105263158,7.375,5.83157894736842,9.68493150684932,38.972972972973,38.1052631578947,15.0789473684211,2.01041666666667,5.26966292134832,0,19.0833333333333,0.40625,0,0.375,0,3,10.1354166666667,602.5,4812.83908045977,8450.62365591398,0.125,3,4,4,2,4,5074,19,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-06,1.03432311582073,44,668,217,200,82,47,21,14,19,14,19,8,19,715,924,276,2.40425531914894,5.68085106382979,3.95744680851064,12.5492957746479,26.2054794520548,37.8510638297872,16.2727272727273,2.07446808510638,5.19148936170213,0.229166666666667,9.125,5.05208333333333,0,0.489583333333334,0,3,11.28125,551.872340425532,4472.95789473684,7386.89130434782,0,3,4,3,3,4,3470.3125,11,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-07,0.787352331517519,73,620,187,221,70,42,20,17,15,13,17,8,21,697,942,280,0.59375,7.625,2.90625,12.8285714285714,23.1688311688312,37.6458333333333,16.275,1.28125,3.64,0,5.96875,1.51041666666667,0,0,0,3,1.71875,453.715789473684,2758.76086956522,4391.2619047619,0.3125,3,4,3,4,3,3787.08823529412,19,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-08,0.842872929917289,55,634,211,188,57,34,17,15,21,14,24,10,21,669,914,276,2.57894736842105,6.84375,4.76842105263158,17.253164556962,27.2933333333333,45.1473684210527,8.35483870967742,0.59375,2.72916666666667,0,9.52083333333334,0.21875,0,0,0.197916666666667,3,8.32291666666667,529.760416666667,1993.08421052632,8072.82954545455,0.875,3,4,4,4,3,8579,20,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-09,0.736785604821072,46,961,137,110,49,48,21,17,27,16,25,11,21,670,917,276,2.20833333333333,6.04166666666667,4.39583333333333,13.2753623188406,19.3913043478261,33.6145833333333,13.75,1.26041666666667,2.9375,0,2.14583333333333,0.614583333333333,0,0,0,3,9.15625,562.829787234043,2093.55789473684,5507.56818181818,0.239583333333333,3,3,4,3.5,3,1626,110,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-10,1.05445336310038,30,931,135,95,38,34,17,19,27,18,22,12,21,691,925,276,3.1875,6.48958333333333,5.97916666666667,15.5972222222222,29.0857142857143,36.21875,9.08333333333334,1.42708333333333,2.25806451612903,0,8.125,0,0.15625,0,0,3,4.54166666666667,545.915789473684,3270.1052631579,8146.66265060241,0.666666666666666,3,4,4,3,3,9541.83333333333,204.5,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-11,2.08993749049525,73,809,232,196,69,53,15,14,27,18,21,12,21,700,935,276,5.63541666666667,8.97916666666667,5.96875,14.3239436619718,33.7462686567164,29,10.1666666666667,3.30208333333333,3.32608695652174,0.260416666666667,16.71875,0.0416666666666667,0,0.145833333333333,0,3,7.52083333333333,526.484210526316,3567.04761904762,7939.32941176471,0,3,4,4,4,3,6492.91666666667,205,216,4022,249,40,31,49,14,45,30,24,3,3,67,50,0
2023-12-12,1.47571239909614,46,767,225,219,87,61,13,13,17,18,23,12,20,707,931,276,5.15625,8.33333333333333,5.71875,19.76,27.36,55.5208333333333,14.6410256410256,5.58333333333333,5.32291666666667,0.65625,9.94791666666667,3.13541666666667,0,0.302083333333333,0.354166666666667,3,12.25,625.691489361702,5146.40476190476,8301.08235294118,0.427083333333333,3,4,4,4,3,3444,24,215,4010.07692307692,248.076923076923,40.025641025641,31.051282051282,48.948717948718,14,45,30,24,3,3,67,50,2000
2023-12-13,1.01669052027183,54,746,225,238,72,66,16,18,21,19,20,15,18,712,882,276,1.96875,8.97916666666667,4.73958333333333,16.4084507042254,30.6470588235294,29.0729166666667,15.9705882352941,8.36458333333333,4.75806451612903,0.614583333333334,17.4270833333333,0.708333333333334,0.427083333333333,0,0,4,8.91666666666666,592.395833333333,2368.68817204301,8145.9875,0.625,3,4,4,3,4,1735,37,214,3998.15384615385,247.153846153846,40.051282051282,31.1025641025641,48.8974358974359,14,45,30,24,3,3,67,50,2000
2023-12-14,0.462084032309738,75,694,227,213,60,73,10,20,18,16,19,12,18,709,878,274,1.09375,7.07291666666667,3.48958333333333,13.7142857142857,28.2898550724638,26.8541666666667,23.6216216216216,2.80208333333333,4.825,0.0104166666666667,19.75,0,0.114583333333333,0,0,4,1.11458333333333,501.770833333333,1531.66315789474,5114.14285714286,0.0520833333333333,3,4,3,3,3,4592,33,213,3986.23076923077,246.230769230769,40.0769230769231,31.1538461538462,48.8461538461538,14,45,30,24,3,3,67,50,2000
2023-12-15,0.535018603362858,44,721,212,193,59,68,13,21,17,16,20,11,16,682,894,271,1.5,7.09375,4.67708333333333,12.3521126760563,31.0555555555556,37.8645833333333,8.78378378378378,3.42708333333334,1,0,15.46875,0.21875,0,0,0,3,4.65625,534.681318681319,1424.81914893617,3225.29069767442,0.875,3,3,3,3,3,7449,20,212,3974.30769230769,245.307692307692,40.1025641025641,31.2051282051282,48.7948717948718,14,45,30,24,3,3,67,50,2000
2023-12-16,0.326400308106816,22,1200,144,104,47,51,27,27,13,18,21,10,10,677,889,271,1.03125,4.5,3.05208333333333,13.1351351351351,35.2027027027027,31.46875,15.0227272727273,1.65625,1.35714285714286,0,5.09375,0.15625,0,0.145833333333333,0,3.33333333333333,5.375,521.178947368421,3743.36046511628,5825.04651162791,1.19791666666667,3,4,3,3.33333333333333,2,2674.51851851852,63,211,3962.38461538462,244.384615384615,40.1282051282051,31.2564102564103,48.7435897435897,14,45,30,24,3,3,67,50,2000
2023-12-17,0.537168125138731,35,1076,140,98,35,40,17,27,12,21,18,10,10,690,903,277,0.552083333333333,3.59375,2.57291666666667,11.0281690140845,40.1351351351351,36.4583333333333,17.609756097561,0.739583333333333,3.14814814814815,0.177083333333333,9.47916666666667,0,0,1.5,0,3.66666666666667,2.82291666666667,512.083333333333,3507.6875,8788.53846153846,0.979166666666667,3,3,3,3.66666666666667,2,5561.18367346939,241,210,3950.46153846154,243.461538461538,40.1538461538462,31.3076923076923,48.6923076923077,14,45,30,24,3,3,67,50,2000
2023-12-18,0.974910588698362,45,804,220,208,71,60,17,23,12,22,17,10,10,695,914,280,0.6875,4.94791666666667,2.88541666666667,11.044776119403,39.2238805970149,39.15625,15.8837209302326,1.71875,2.45714285714286,0,8.85416666666667,0.583333333333334,0,0,0.0520833333333333,4,0.364583333333333,517.225806451613,2115.01063829787,4182.15730337079,0.302083333333333,3,3,3,4,3,2448.72340425532,191,209,3938.53846153846,242.538461538462,40.1794871794872,31.3589743589744,48.6410256410256,14,45,30,24,3,3,67,50,2000
2023-12-19,0.804734334408252,68,727,220,204,82,67,22,25,14,17,15,10,7,673,906,276,0.75,6.42708333333333,2.23958333333333,11.6533333333333,24.3561643835616,36.5416666666667,9.65116279069768,0.8125,6.03703703703704,0,9.5625,0.822916666666667,0,0.90625,0,4,0.0104166666666667,541.122222222222,1636.29032258065,3539.82795698925,0.0416666666666666,3,3,3,3,3,2584.52836879433,26,208,3926.61538461538,241.615384615385,40.2051282051282,31.4102564102564,48.5897435897436,14,45,30,24,3,3,67,50,2000
2023-12-20,0.927585238902713,59,741,177,203,57,59,18,18,17,16,17,11,2,658,888,276,2.11458333333333,4.09677419354839,5.77083333333333,12.1866666666667,21.3424657534247,29.8333333333333,13.7428571428571,0.697916666666667,3,0,7.09473684210527,0.747368421052632,0,0.968421052631579,0,3.5,3.8421052631579,437.597826086957,1362.39361702128,2641.53846153846,0,3,3,3,2,2.5,2720.33333333333,17,207,3914.69230769231,240.692307692308,40.2307692307692,31.4615384615385,48.5384615384615,14,45,30,24,3,3,67,50,2000
2023-12-21,0.505691505636171,40,676,186,177,52,64,20,30,18,13,16,10,9,635,871,271,1.74736842105263,2.26190476190476,3.37894736842105,15.9375,24.2028985507246,24.221052631579,10.4102564102564,0,2.51851851851852,0,0.34375,0,0,0,0,3,8.8125,428.78125,1644.53191489362,3811.3908045977,0.375,3,2,3,1,2,2177,28,206,3902.76923076923,239.769230769231,40.2564102564103,31.5128205128205,48.4871794871795,14,45,30,24,3,3,67,50,2000
2023-12-22,0.504981638967118,48,707,184,198,48,77,20,37,23,9,14,9,10,573,808,255,0.989583333333334,1.68333333333333,3.29166666666667,10.0545454545455,18.9041095890411,18.5104166666667,7.51351351351351,0.25,1,0,0.427083333333334,0,0,0,0,2.5,0.552083333333333,523.913580246914,1242.10638297872,2743.77011494253,0.260416666666667,2.8,2,2,1,2,1203,21,205,3890.84615384615,238.846153846154,40.2820512820513,31.5641025641026,48.4358974358974,14,45,30,24,3,3,67,50,2000
2023-12-23,0.290219693323954,20,1237,146,107,61,75,22,27,10,8,19,8,9,553,802,267,0.621052631578947,1.54666666666667,1.01052631578947,4.48936170212766,21.6794871794872,21.3894736842105,7.48888888888889,0.739583333333333,2.20512820512821,0,4.86458333333333,0.833333333333333,0,0,0,2,0,478.810526315789,1129.31578947368,2113.72043010753,0.46875,2.6,2,2,1.75,2,1128.89743589744,169,204,3878.92307692308,237.923076923077,40.3076923076923,31.6153846153846,48.3846153846154,14,45,30,24,3,3,67,50,2000
2023-12-24,0.2255883392295,24,1355,133,91,51,74,22,44,13,10,19,8,8,488,780,273,0.645833333333333,1.41,2.29166666666667,4.11702127659574,7,26.5416666666667,9.18111111111111,0,2.87259615384615,0.145833333333333,5.3125,0.40625,0,0.427083333333334,0,2,0.458333333333333,418.905263157895,1169.34736842105,1373.29347826087,0.0520833333333333,2.4,3,2,2.5,2,2110.02352941176,246.333333333333,203,3867,237,40.3333333333333,31.6666666666667,48.3333333333333,14,45,30,24,3,3,67,50,2000
2023-12-25,0.237488704647863,21,830,86,86,30,72,18,36,13,10,19,8,8,507,809,273,0.905263157894737,1.27333333333333,1.52631578947368,3.74468085106383,11.7083333333333,22.3894736842105,10.8733333333333,0,3.5400641025641,0,0.489583333333334,0,0,0.489583333333334,0,2,1.98958333333333,364.276595744681,1480.14736842105,2709.7311827957,0.625,2.2,2,2,1,1,2388,323.666666666667,202,3855.07692307692,236.076923076923,40.3589743589744,31.7179487179487,48.2820512820513,14,45,30,24,3,3,67,50,2000
2023-12-26,0.31649754805564,33,1270,149,120,46,64,18,36,13,10,18,10,8,553,845,280,0.53125,1.13666666666667,2.3125,3.37234042553191,16.4166666666667,26.5416666666667,12.5655555555556,0,4.20753205128205,0,0,0,0,0,0,2,0.0729166666666667,455.010638297872,1731.79347826087,3889.08139534884,0,2,2,2,1.33333333333333,2,3931.28301886793,237,201,3843.15384615385,235.153846153846,40.3846153846154,31.7692307692308,48.2307692307692,14,45,30,24,3,3,67,50,2000
2023-12-27,0.537638924352649,43,714,220,198,77,55,15,23,13,12,17,10,7,602,885,277,1.16842105263158,1,3.22105263157895,3,21.125,44.7052631578948,14.2577777777778,0,4.875,0,0,0.375,0,0.489583333333334,0,3,2.04166666666667,469.778947368421,1566.88541666667,3793.34065934066,0.5,3,2,2,1.66666666666667,2.5,3970.83673469388,341,200,3831.23076923077,234.230769230769,40.4102564102564,31.8205128205128,48.1794871794872,14,45,30,24,3,3,67,50,2000
2023-12-28,0.91947163210448,56,708,216,206,86,48,9,32,15,9,15,9,8,624,904,275,3.01063829787234,3.92857142857143,4.34042553191489,3.55384615384615,26.9178082191781,38.2765957446808,15.95,0.208333333333333,4.20833333333333,0,0.885416666666667,2.64583333333333,0,0,0,3,3.63541666666667,510.655913978495,1977.98924731183,3290.17857142857,1.14583333333333,3,2,3,2,3,5610.524427953,30,199,3819.30769230769,233.307692307692,40.4358974358974,31.8717948717949,48.1282051282051,14,45,30,24,3,3,67,50,2000
2023-12-29,0.568513289041791,57,768,242,196,80,51,14,33,15,7,14,9,9,623,888,276,2.89583333333333,1.85416666666667,5.65625,4.546875,23.2328767123288,32.53125,9.69565217391304,0.0520833333333333,2.72222222222222,0,0,0.208333333333333,0,0,0,3,13.6875,529.736842105263,1963.7311827957,3101.68539325843,0.625,3,3,3,3,2,7250.21212121212,21,198,3807.38461538462,232.384615384615,40.4615384615385,31.9230769230769,48.0769230769231,14,45,30,24,3,3,67,50,2000
2023-12-30,0.366307109286888,26,1265,154,87,57,52,12,29,17,7,14,8,10,627,873,276,0.677083333333333,2.63736263736264,1.5,12.1489361702128,33.3513513513514,21.4895833333333,12.1489361702128,0.895833333333333,3.78,0,2.82291666666667,1.83333333333333,0,0,0,3,4.95833333333333,460.052083333333,2138.17204301075,4893.8021978022,0.114583333333333,2.5,3,3,4,2,4885.84126984127,66.5,197,3795.46153846154,231.461538461538,40.4871794871795,31.974358974359,48.025641025641,14,45,30,24,3,3,67,50,2000
2023-12-31,0.857810093056456,42,984,162,108,48,50,10,33,14,7,14,8,10,621,886,289,1.14583333333333,3.11111111111111,3.41666666666667,2.390625,37.2205882352941,18.8020833333333,7.58823529411765,0.03125,3.18181818181818,0,1.27083333333333,0.802083333333333,0.302083333333333,0.395833333333334,0,3,0.979166666666667,541.569892473118,1788.98924731183,4812.87912087912,0,2,2,3,4,2,4464.42666666667,203.5,196,3783.53846153846,230.538461538462,40.5128205128205,32.025641025641,47.974358974359,14,45,30,24,3,3,67,50,2000
2024-01-01,1.09159870702997,21,1121,145,91,43,34,11,25,12,7,11,8,10,664,890,289,0.96875,2.625,3.10416666666667,4.55555555555555,35.9315068493151,22.96875,11.325,0.479166666666666,5.60416666666667,0,2.54166666666667,1.17708333333333,0,0.489583333333334,0,3,1.34375,441.126315789474,1840.96842105263,4308.12903225807,0.03125,2,3,3.5,4,4,1721.25,153.5,195,3771.61538461538,229.615384615385,40.5384615384615,32.0769230769231,47.9230769230769,14,45,30,24,3,3,67,50,2000
2024-01-02,1.20084204721709,73,696,240,209,92,46,6,29,15,10,11,8,0,690,909,290,6,2.61363636363636,5.6,2.32876712328767,42.8840579710145,37.1578947368421,11.975,0.53125,4.55737704918033,0,5.48421052631579,5.2,0.189473684210526,0.294736842105263,0.347368421052631,3,9.33684210526316,482.347368421053,2659.7816091954,5442.78947368421,1.2,3,3,4,4,4,1996,174,194,3759.69230769231,228.692307692308,40.5641025641026,32.1282051282051,47.8717948717949,14,45,30,24,3,3,67,50,4000
2024-01-03,1.22153173012273,55,754,222,233,74,45,7,18,20,8,9,11,11,701,908,286,5.08510638297872,5.51162790697675,5.34042553191489,6.46808510638298,44.5744680851064,69.7659574468085,16.3333333333333,5.14893617021277,5.725,0,10.9148936170213,5.59574468085106,0,0.340425531914893,0,3,25.5531914893617,488.106382978723,2403.8085106383,7040.78723404255,1.91489361702128,3,3,3.9,3.7,3.9,1976.7,24,193,3747.76923076923,227.769230769231,40.5897435897436,32.1794871794872,47.8205128205128,14,45,30,24,3,3,67,50,4000
2024-01-04,0.88668784044847,58,734,199,195,75,40,13,7,17,7,11,10,11,673,902,284,4.60399478940512,5.29808520506195,4.9692671394799,6.14367421642645,40.6094037299711,62.9847059391132,15.9,4.79678679982631,5.3596256684492,0,10.5819462536788,4.97399527186761,0,0.307135620205529,0,3,22.7139479905437,476.657210401891,2233.49392864818,6474.15130023641,1.70212765957447,3,3,3.8,3.4,3.8,1957.4,28.5,192,3735.84615384615,226.846153846154,40.6153846153846,32.2307692307692,47.7692307692308,14,45,30,24,3,3,67,50,4000
2024-01-05,0.763871040839819,57,745,195,217,71,46,14,18,17,8,16,11,11,653,892,279,4.12288319583152,5.08454250314715,4.59810874704492,5.81926332646992,36.6443393748358,56.203454431418,15.4666666666667,4.44463742943986,4.9942513368984,0,10.2489988903363,4.35224586288416,0,0.273845708496164,0,3,19.8747044917258,465.208037825059,2063.17934665807,5907.51536643026,1.48936170212766,3,3,3.7,3.1,3.7,1938.1,33,191,3723.92307692308,225.923076923077,40.6410256410256,32.2820512820513,47.7179487179487,14,45,30,24,3,3,67,50,4000
2024-01-06,0.456261619877566,44,1031,140,91,51,42,19,8,20,9,13,14,13,649,875,283,3.64177160225792,4.87099980123236,4.22695035460993,5.49485243651339,32.6792750197005,49.4222029237227,15.0333333333333,4.09248805905341,4.62887700534759,0,9.91605152699377,3.73049645390071,0,0.2405557967868,0,3,17.0354609929078,453.758865248227,1892.86476466796,5340.87943262411,1.27659574468085,3,3,3.6,2.8,3.6,1918.8,37.5,190,3712,225,40.6666666666667,32.3333333333333,47.6666666666667,14,45,30,24,3,3,67,50,4000
2024-01-07,0.76352727224354,28,995,128,109,52,46,23,10,23,10,10,14,13,652,885,289,3.16066000868433,4.65745709931756,3.85579196217494,5.17044154655685,28.7142106645653,42.6409514160274,14.6,3.74033868866696,4.26350267379679,0,9.58310416365127,3.10874704491726,0,0.207265885077435,0,3,14.1962174940898,442.309692671395,1722.55018267784,4774.24349881797,1.06382978723404,3,3,3.5,2.5,3.5,1899.5,42,189,3700.07692307692,224.076923076923,40.6923076923077,32.3846153846154,47.6153846153846,14,45,30,24,3,3,67,50,4000
2024-01-08,0.607184690589606,63,773,191,186,74,39,24,7,23,12,9,14,13,677,887,288,2.67954841511072,4.44391439740277,3.48463356973995,4.84603065660032,24.74914630943,35.8596999083321,14.1666666666667,3.3881893182805,3.89812834224599,0,9.25015680030877,2.48699763593381,0,0.173975973368071,0,3,11.3569739952719,430.860520094563,1552.23560068773,4207.60756501182,0.851063829787234,3,3,3.4,2.2,3.4,1880.2,46.5,188,3688.15384615385,223.153846153846,40.7179487179487,32.4358974358974,47.5641025641026,14,45,30,24,3,3,67,50,4000
2024-01-09,0.511665647926989,55,677,195,201,69,38,21,8,22,15,8,14,15,675,917,285,2.19843682153713,4.23037169548797,3.11347517730496,4.52161976664379,20.7840819542947,29.0784484006369,13.7333333333333,3.03603994789405,3.53275401069519,0,8.91720943696627,1.86524822695035,0,0.140686061658706,0,3,8.5177304964539,419.41134751773,1381.92101869761,3640.97163120567,0.638297872340426,3,3,3.3,1.9,3.3,1860.9,51,187,3676.23076923077,222.230769230769,40.7435897435897,32.4871794871795,47.5128205128205,14,45,30,24,3,3,67,50,5000
2024-01-10,0.572108863332405,67,700,213,226,55,46,23,8,20,14,8,16,15,675,898,276,1.71732522796353,4.01682899357318,2.74231678486998,4.19720887668726,16.8190175991594,22.2971968929416,13.3,2.6838905775076,3.16737967914439,0,8.58426207362377,1.2434988179669,0,0.107396149949341,0,3,5.67848699763594,407.962174940898,1211.6064367075,3074.33569739953,0.425531914893617,3,3,3.2,1.6,3.2,1841.6,55.5,186,3664.30769230769,221.307692307692,40.7692307692308,32.5384615384615,47.4615384615385,14,45,30,24,3,3,67,50,5000
